stock,avg_wt
s38720,306.2698
s38721,278.3477
s38722,300.491
s38723,74.53503
s38724,177.0663
s38725,291.7441
s38726,402.1998
s38727,196.955
s38728,267.8123
s38729,422.9758
s3873,135.5267
s38730,236.9318
s38731,57.09829
s38732,370.8193
s38733,290.7003
s38734,393.5713
s38735,315.8154
s38736,381.4873
s38737,363.9877
s38738,297.3569
s38739,336.0885
s3874,185.0478
s38740,241.5329
s38741,376.1336
s38742,165.1553
s38743,438.8535
s38744,414.1866
s38745,492.8461
s38746,91.8529
s38747,222.5643
s38748,418.9651
s38749,214.7793
s3875,247.4865
s38750,100.312
s38751,296.8265
s38752,206.3538
s38753,83.10593
s38754,332.3596
s38755,344.3972
s38756,486.7761
s38757,284.0388
s38758,242.6605
s38759,228.7289
s3876,331.7215
s38760,245.8906
s38761,86.26312
s38762,326.8909
s38763,309.4067
s38764,151.4479
s38765,378.8163
s38766,94.18594
s38767,266.7868
s38768,370.3634
s38769,423.789
s3877,279.7093
s38770,493.6174
s38771,432.1486
s38772,351.4591
s38773,392.0336
s38774,409.8836
s38775,197.2
s38776,161.9463
s38777,107.8592
s38778,379.0563
s38779,337.0079
s3878,478.6457
s38780,323.8295
s38781,286.3711
s38782,321.0846
s38783,321.3182
s38784,343.1238
s38785,164.8214
s38786,448.2341
s38787,121.4247
s38788,287.8847
s38789,278.3136
s3879,147.9358
s38790,456.5852
s38791,458.2797
s38792,386.2777
s38793,228.8353
s38794,160.4799
s38795,161.3924
s38796,406.3166
s38797,294.2885
s38798,438.6315
s38799,82.40737
s388,240.194
s3880,225.8696
s38800,257.5211
s38801,447.5845
s38802,318.0943
s38803,218.187
s38804,184.117
s38805,143.9222
s38806,455.0033
s38807,383.3535
s38808,450.5079
s38809,232.0173
s3881,456.167
s38810,118.0925
s38811,321.2274
s38812,419.4154
s38813,274.9264
s38814,348.2201
s38815,156.0588
s38816,79.68038
s38817,113.4906
s38818,202.7871
s38819,107.5746
s3882,149.0457
s38820,270.5983
s38821,389.1297
s38822,117.1645
s38823,150.0282
s38824,343.2084
s38825,67.17556
s38826,449.8447
s38827,198.9512
s38828,291.7145
s38829,155.2103
s3883,99.29853
s38830,282.9138
s38831,483.9636
s38832,215.0175
s38833,383.5116
s38834,383.9843
s38835,416.5415
s38836,354.285
s38837,292.9529
s38838,144.5507
s38839,389.815
s3884,453.4227
s38840,451.9927
s38841,238.84
s38842,456.8311
s38843,243.8785
s38844,117.2486
s38845,395.0686
s38846,378.2411
s38847,366.4152
s38848,324.7316
s38849,110.958
s3885,195.0042
s38850,63.87434
s38851,202.7133
s38852,454.6263
s38853,327.8876
s38854,410.5947
s38855,481.1746
s38856,323.4649
s38857,126.5597
s38858,265.9377
s38859,329.578
s3886,64.35398
s38860,346.924
s38861,231.1633
s38862,311.7341
s38863,291.3188
s38864,424.6837
s38865,351.1457
s38866,80.70397
s38867,194.739
s38868,94.60773
s38869,184.6299
s3887,430.6537
s38870,72.4227
s38871,218.6224
s38872,139.9844
s38873,429.5147
s38874,77.352
s38875,478.3067
s38876,430.8044
s38877,228.8097
s38878,354.0778
s38879,467.3798
s3888,166.3228
s38880,138.636
s38881,259.19
s38882,401.3876
s38883,194.9945
s38884,86.45485
s38885,305.7669
s38886,483.9411
s38887,70.13034
s38888,409.0114
s38889,486.6862
s3889,387.211
s38890,304.8093
s38891,175.075
s38892,493.744
s38893,146.4251
s38894,486.4372
s38895,274.4118
s38896,298.9359
s38897,74.07285
s38898,380.6431
s38899,232.9423
s389,58.13635
s3890,285.1121
s38900,421.0301
s38901,448.6362
s38902,189.5928
s38903,147.3978
s38904,282.5513
s38905,280.2751
s38906,322.698
s38907,127.5804
s38908,415.6889
s38909,126.5756
s3891,104.0829
s38910,460.8615
s38911,67.78027
s38912,476.1758
s38913,166.9321
s38914,482.7785
s38915,333.3094
s38916,209.2593
s38917,463.6936
s38918,157.7071
s38919,190.6277
s3892,229.2904
s38920,80.41787
s38921,114.0038
s38922,326.4868
s38923,481.9793
s38924,419.4158
s38925,192.7783
s38926,215.8092
s38927,313.3103
s38928,342.3712
s38929,281.6246
s3893,98.60532
s38930,199.6604
s38931,432.7785
s38932,80.90606
s38933,427.4044
s38934,326.9905
s38935,390.0055
s38936,437.2999
s38937,435.2989
s38938,418.2603
s38939,152.3442
s3894,242.5437
s38940,277.0363
s38941,435.1487
s38942,267.1942
s38943,65.70358
s38944,440.8488
s38945,140.2027
s38946,92.16807
s38947,181.6945
s38948,67.22309
s38949,450.7939
s3895,77.45751
s38950,438.1419
s38951,203.6618
s38952,385.1638
s38953,295.9699
s38954,197.5147
s38955,323.5072
s38956,169.667
s38957,138.2013
s38958,101.0204
s38959,487.6537
s3896,93.11863
s38960,110.2138
s38961,402.7516
s38962,171.6215
s38963,89.05171
s38964,491.1739
s38965,197.124
s38966,484.1297
s38967,408.7125
s38968,335.3223
s38969,110.3822
s3897,399.6457
s38970,319.6898
s38971,411.7804
s38972,184.5208
s38973,383.765
s38974,324.4857
s38975,381.0936
s38976,224.8928
s38977,116.2747
s38978,241.4023
s38979,416.6931
s3898,418.1759
s38980,317.3733
s38981,238.2507
s38982,310.4072
s38983,326.5916
s38984,170.7707
s38985,398.124
s38986,245.4353
s38987,320.8714
s38988,159.4003
s38989,241.8552
s3899,471.8881
s38990,273.8624
s38991,67.56136
s38992,241.7267
s38993,192.116
s38994,241.0306
s38995,89.30353
s38996,222.1651
s38997,179.385
s38998,85.63779
s38999,368.6274
s39,381.8896
s390,446.3249
s3900,375.0464
s39000,272.8816
s39001,348.3046
s39002,117.301
s39003,65.12956
s39004,198.5122
s39005,375.919
s39006,419.7357
s39007,120.624
s39008,170.9432
s39009,444.9581
s3901,121.3572
s39010,307.5111
s39011,473.7049
s39012,478.5325
s39013,406.742
s39014,209.3602
s39015,127.0467
s39016,274.9791
s39017,73.92866
s39018,79.2759
s39019,287.0316
s3902,130.2245
s39020,97.51647
s39021,403.7082
s39022,148.1091
s39023,291.3502
s39024,470.1636
s39025,397.4938
s39026,190.009
s39027,469.8822
s39028,99.14755
s39029,159.5936
s3903,405.4467
s39030,304.916
s39031,138.9455
s39032,188.671
s39033,111.9047
s39034,178.5463
s39035,443.5122
s39036,254.4142
s39037,470.874
s39038,413.9824
s39039,105.8555
s3904,161.0512
s39040,75.0297
s39041,89.52976
s39042,442.0324
s39043,313.1448
s39044,313.3728
s39045,90.29057
s39046,132.7068
s39047,473.6162
s39048,171.6465
s39049,226.7447
s3905,72.11706
s39050,248.6913
s39051,211.7822
s39052,399.5815
s39053,447.9506
s39054,122.1714
s39055,436.1964
s39056,135.4648
s39057,68.36838
s39058,454.2954
s39059,412.0855
s3906,346.5462
s39060,207.8052
s39061,481.1634
s39062,361.7702
s39063,138.4399
s39064,249.8342
s39065,256.3731
s39066,288.2071
s39067,377.3815
s39068,379.2045
s39069,236.1315
s3907,218.8687
s39070,148.1292
s39071,386.9726
s39072,233.4563
s39073,194.4128
s39074,147.8806
s39075,479.6129
s39076,472.4392
s39077,307.3247
s39078,78.40532
s39079,448.0634
s3908,87.27069
s39080,271.985
s39081,492.7041
s39082,335.6587
s39083,78.52518
s39084,193.6639
s39085,426.9986
s39086,124.603
s39087,106.6031
s39088,220.2838
s39089,379.277
s3909,387.9062
s39090,206.5805
s39091,108.9894
s39092,226.2545
s39093,63.63458
s39094,198.1025
s39095,267.1953
s39096,127.6091
s39097,329.2313
s39098,372.9926
s39099,426.394
s391,167.594
s3910,396.6681
s39100,301.3223
s39101,205.0958
s39102,314.3099
s39103,328.001
s39104,433.5104
s39105,95.10332
s39106,427.8647
s39107,367.1603
s39108,221.2091
s39109,162.026
s3911,166.8139
s39110,457.9494
s39111,398.3674
s39112,72.04763
s39113,425.0283
s39114,119.3743
s39115,365.4328
s39116,462.0372
s39117,406.6596
s39118,61.12232
s39119,374.6502
s3912,426.5834
s39120,249.0331
s39121,195.9412
s39122,238.9009
s39123,74.99758
s39124,164.0614
s39125,338.7707
s39126,121.3774
s39127,350.5102
s39128,436.7656
s39129,174.9463
s3913,172.5908
s39130,391.5033
s39131,97.23499
s39132,82.2773
s39133,225.9424
s39134,111.2537
s39135,332.5567
s39136,170.8093
s39137,391.3626
s39138,253.8378
s39139,94.63567
s3914,295.5094
s39140,119.6291
s39141,217.1347
s39142,91.44699
s39143,225.1625
s39144,67.7875
s39145,322.0653
s39146,293.0821
s39147,296.8256
s39148,286.2729
s39149,82.72732
s3915,174.3405
s39150,264.4105
s39151,258.8841
s39152,492.2445
s39153,337.9619
s39154,115.1148
s39155,265.8763
s39156,215.2564
s39157,246.2909
s39158,158.0325
s39159,85.86897
s3916,370.8955
s39160,482.8529
s39161,421.8732
s39162,179.2509
s39163,371.7143
s39164,458.2029
s39165,369.9545
s39166,72.16836
s39167,427.4033
s39168,106.2027
s39169,129.3754
s3917,295.1854
s39170,473.435
s39171,357.0774
s39172,85.1567
s39173,389.7594
s39174,383.9714
s39175,128.3912
s39176,217.0619
s39177,369.5938
s39178,253.9129
s39179,102.4699
s3918,377.3652
s39180,435.9318
s39181,159.9047
s39182,175.3473
s39183,375.0043
s39184,118.2281
s39185,356.3058
s39186,150.7391
s39187,151.1315
s39188,468.2153
s39189,462.3762
s3919,58.38637
s39190,389.7917
s39191,123.5785
s39192,137.9139
s39193,343.6377
s39194,151.0523
s39195,383.071
s39196,434.1262
s39197,220.3317
s39198,61.76111
s39199,384.171
s392,137.8679
s3920,84.70286
s39200,208.6515
s39201,228.2979
s39202,357.6506
s39203,151.0772
s39204,364.5531
s39205,320.5524
s39206,314.7839
s39207,407.9351
s39208,273.4661
s39209,143.1579
s3921,317.6543
s39210,209.4409
s39211,70.6103
s39212,489.3512
s39213,468.0195
s39214,353.7094
s39215,492.9071
s39216,420.7835
s39217,402.7238
s39218,212.5379
s39219,456.1303
s3922,471.131
s39220,438.5709
s39221,214.8701
s39222,103.6659
s39223,128.4239
s39224,374.0817
s39225,131.6598
s39226,190.1971
s39227,436.7111
s39228,374.0148
s39229,307.38
s3923,77.78916
s39230,130.0765
s39231,96.85438
s39232,367.9841
s39233,207.5402
s39234,124.0302
s39235,268.7679
s39236,155.3172
s39237,197.0019
s39238,193.0178
s39239,179.1426
s3924,261.2574
s39240,409.8805
s39241,226.2053
s39242,120.137
s39243,159.4574
s39244,123.1151
s39245,239.4143
s39246,244.1992
s39247,127.3197
s39248,95.73439
s39249,421.9813
s3925,309.811
s39250,335.4803
s39251,66.46398
s39252,213.6482
s39253,213.4901
s39254,253.0478
s39255,252.1827
s39256,443.0154
s39257,130.6209
s39258,401.9148
s39259,418.2595
s3926,173.4969
s39260,480.6685
s39261,414.9976
s39262,126.2426
s39263,383.9717
s39264,139.528
s39265,472.2152
s39266,472.1082
s39267,229.215
s39268,234.3368
s39269,387.2643
s3927,295.0285
s39270,376.4456
s39271,63.40624
s39272,202.3787
s39273,303.6261
s39274,238.93
s39275,361.8884
s39276,434.7285
s39277,62.65723
s39278,378.2859
s39279,291.6845
s3928,160.1916
s39280,60.94914
s39281,487.8193
s39282,423.2068
s39283,312.2552
s39284,457.5031
s39285,323.0382
s39286,337.3335
s39287,290.5051
s39288,390.6657
s39289,215.8138
s3929,181.7464
s39290,351.578
s39291,159.0034
s39292,94.45544
s39293,215.4376
s39294,281.4688
s39295,201.4336
s39296,406.6243
s39297,467.154
s39298,328.4876
s39299,233.3683
s393,285.3976
s3930,385.0539
s39300,72.3682
s39301,489.3356
s39302,116.2828
s39303,450.8053
s39304,480.8506
s39305,182.8647
s39306,93.55636
s39307,60.54468
s39308,213.4008
s39309,237.7828
s3931,299.1357
s39310,359.68
s39311,377.2165
s39312,183.358
s39313,125.7786
s39314,106.7379
s39315,430.157
s39316,447.3897
s39317,230.1355
s39318,388.727
s39319,145.3182
s3932,218.1481
s39320,451.7393
s39321,282.6289
s39322,231.0052
s39323,247.7842
s39324,375.8997
s39325,214.7389
s39326,64.17218
s39327,259.5556
s39328,274.0435
s39329,156.425
s3933,179.6738
s39330,343.0954
s39331,92.107
s39332,223.1798
s39333,112.1209
s39334,217.4693
s39335,288.3957
s39336,89.34838
s39337,386.7603
s39338,119.3608
s39339,74.28262
s3934,143.0841
s39340,306.1904
s39341,353.9871
s39342,264.5925
s39343,440.9684
s39344,310.134
s39345,173.3835
s39346,87.89851
s39347,490.4818
s39348,477.9571
s39349,328.3602
s3935,291.4381
s39350,280.5122
s39351,205.4631
s39352,281.438
s39353,91.55999
s39354,157.8439
s39355,91.53699
s39356,494.522
s39357,365.5557
s39358,305.8282
s39359,492.7204
s3936,63.58667
s39360,488.9961
s39361,484.8412
s39362,141.8224
s39363,455.7132
s39364,371.5542
s39365,431.893
s39366,346.4724
s39367,374.0518
s39368,297.7317
s39369,249.3248
s3937,109.1057
s39370,253.9629
s39371,186.5472
s39372,487.1137
s39373,239.4517
s39374,94.53088
s39375,195.5986
s39376,488.1552
s39377,247.7009
s39378,434.9703
s39379,166.5203
s3938,228.6026
s39380,457.4983
s39381,289.3009
s39382,471.8329
s39383,314.5475
s39384,132.5304
s39385,198.1327
s39386,58.94446
s39387,440.8005
s39388,197.2589
s39389,388.7349
s3939,233.082
s39390,399.3529
s39391,341.8992
s39392,321.1392
s39393,415.0683
s39394,149.8454
s39395,414.6713
s39396,230.7241
s39397,101.9501
s39398,166.5632
s39399,300.9251
s394,282.8191
s3940,404.1351
s39400,403.3992
s39401,351.5674
s39402,335.8805
s39403,162.0208
s39404,271.397
s39405,382.1165
s39406,253.656
s39407,96.87937
s39408,234.2064
s39409,490.5247
s3941,383.4044
s39410,426.7726
s39411,284.1264
s39412,388.4465
s39413,408.4769
s39414,391.7862
s39415,267.1055
s39416,466.2294
s39417,147.5104
s39418,188.6757
s39419,349.9891
s3942,429.8655
s39420,70.56256
s39421,240.3121
s39422,370.8338
s39423,280.7065
s39424,184.3583
s39425,301.681
s39426,56.15941
s39427,174.9076
s39428,446.9238
s39429,156.4076
s3943,371.2015
s39430,427.8225
s39431,150.3622
s39432,263.2866
s39433,159.0277
s39434,456.3494
s39435,437.3694
s39436,92.66702
s39437,121.8675
s39438,82.391
s39439,302.647
s3944,153.6222
s39440,300.7294
s39441,180.9522
s39442,64.56004
s39443,394.1402
s39444,445.6647
s39445,401.9651
s39446,480.4595
s39447,256.4631
s39448,267.3296
s39449,338.4546
s3945,185.1551
s39450,321.8518
s39451,147.9581
s39452,211.6481
s39453,456.3344
s39454,209.5161
s39455,140.6468
s39456,480.5438
s39457,340.9661
s39458,446.852
s39459,270.0234
s3946,417.585
s39460,492.5809
s39461,161.9643
s39462,382.8022
s39463,466.036
s39464,403.4517
s39465,106.8066
s39466,287.2615
s39467,310.7908
s39468,173.7509
s39469,183.8305
s3947,311.8767
s39470,86.71953
s39471,104.1073
s39472,282.4366
s39473,405.8256
s39474,330.9251
s39475,225.6726
s39476,135.6842
s39477,68.12339
s39478,375.3546
s39479,274.5879
s3948,428.6075
s39480,115.0764
s39481,230.5437
s39482,461.0054
s39483,146.0191
s39484,163.6906
s39485,486.7989
s39486,266.0136
s39487,261.0297
s39488,416.3883
s39489,312.9879
s3949,304.0035
s39490,477.7884
s39491,197.5499
s39492,338.3284
s39493,282.7489
s39494,188.0477
s39495,155.6049
s39496,217.5499
s39497,280.5211
s39498,432.4729
s39499,351.0847
s395,85.65052
s3950,99.63144
s39500,77.63401
s39501,307.1481
s39502,288.1628
s39503,473.099
s39504,130.4568
s39505,425.6216
s39506,372.3446
s39507,288.4517
s39508,95.36758
s39509,131.4323
s3951,322.9555
s39510,138.7256
s39511,71.54787
s39512,309.0243
s39513,443.7338
s39514,361.44
s39515,393.2097
s39516,82.4219
s39517,435.0255
s39518,146.2352
s39519,170.596
s3952,268.5721
s39520,453.7001
s39521,345.9691
s39522,387.1699
s39523,78.98574
s39524,390.4705
s39525,64.8377
s39526,142.2678
s39527,420.9797
s39528,72.41037
s39529,462.5616
s3953,255.3378
s39530,66.61961
s39531,353.494
s39532,167.6304
s39533,218.1037
s39534,410.4123
s39535,223.2106
s39536,71.25275
s39537,163.9328
s39538,97.51943
s39539,254.1068
s3954,66.78208
s39540,238.302
s39541,481.1731
s39542,400.9568
s39543,449.2081
s39544,359.8713
s39545,100.4213
s39546,203.0269
s39547,436.7701
s39548,287.5269
s39549,86.49911
s3955,233.3516
s39550,277.6762
s39551,166.3899
s39552,325.4044
s39553,131.1458
s39554,476.5388
s39555,400.4012
s39556,381.77
s39557,255.9541
s39558,377.6819
s39559,473.2496
s3956,177.0562
s39560,452.8407
s39561,304.6639
s39562,336.0387
s39563,468.208
s39564,142.6933
s39565,273.8764
s39566,297.2041
s39567,343.4175
s39568,448.2109
s39569,398.2725
s3957,272.096
s39570,242.0197
s39571,404.8309
s39572,295.9357
s39573,376.3695
s39574,225.3378
s39575,143.9381
s39576,453.7406
s39577,155.723
s39578,471.8287
s39579,162.7376
s3958,204.8409
s39580,436.3875
s39581,480.8146
s39582,445.2745
s39583,76.70255
s39584,450.6362
s39585,222.0943
s39586,438.2497
s39587,258.4526
s39588,368.9548
s39589,138.6714
s3959,318.2043
s39590,292.0934
s39591,137.1612
s39592,290.7232
s39593,273.7368
s39594,458.5241
s39595,290.8086
s39596,261.3497
s39597,339.1951
s39598,198.6404
s39599,328.7263
s396,99.1474
s3960,168.3856
s39600,252.7866
s39601,474.8999
s39602,173.1836
s39603,127.8776
s39604,184.4219
s39605,98.6329
s39606,204.5042
s39607,82.09786
s39608,390.7916
s39609,377.0094
s3961,352.8155
s39610,333.2215
s39611,207.0469
s39612,221.6083
s39613,200.9609
s39614,230.4498
s39615,374.8319
s39616,56.77038
s39617,475.9899
s39618,64.05377
s39619,362.0174
s3962,389.5404
s39620,184.0404
s39621,262.2239
s39622,188.6033
s39623,365.3024
s39624,260.4242
s39625,66.57517
s39626,220.9388
s39627,372.9041
s39628,261.4643
s39629,285.4002
s3963,463.2002
s39630,486.009
s39631,234.2004
s39632,402.3775
s39633,69.24418
s39634,160.0813
s39635,132.5404
s39636,229.1147
s39637,326.2921
s39638,68.81068
s39639,491.6925
s3964,428.6104
s39640,176.8886
s39641,200.5489
s39642,269.8356
s39643,311.524
s39644,297.1584
s39645,296.5511
s39646,149.7105
s39647,415.3212
s39648,274.0972
s39649,362.9624
s3965,107.617
s39650,418.4296
s39651,100.9843
s39652,404.4452
s39653,470.5362
s39654,484.6386
s39655,388.7174
s39656,68.17063
s39657,392.0079
s39658,308.5912
s39659,137.1496
s3966,281.9666
s39660,318.9878
s39661,268.1965
s39662,116.9206
s39663,317.5833
s39664,130.3058
s39665,346.1398
s39666,396.4338
s39667,343.0196
s39668,231.892
s39669,175.8665
s3967,77.0988
s39670,374.6748
s39671,483.0311
s39672,127.5515
s39673,481.9272
s39674,72.60424
s39675,472.0117
s39676,171.7918
s39677,449.161
s39678,422.5915
s39679,458.2745
s3968,64.23532
s39680,381.6934
s39681,295.4297
s39682,247.7573
s39683,485.4223
s39684,327.6964
s39685,334.2871
s39686,177.9
s39687,108.0276
s39688,146.9787
s39689,428.9172
s3969,392.7509
s39690,360.4137
s39691,135.4275
s39692,285.711
s39693,126.4381
s39694,77.44459
s39695,222.9596
s39696,417.7551
s39697,273.4764
s39698,327.7508
s39699,460.42
s397,464.9017
s3970,170.4794
s39700,386.1136
s39701,206.6616
s39702,390.2589
s39703,126.2441
s39704,182.5543
s39705,353.4358
s39706,449.9822
s39707,219.4407
s39708,215.9584
s39709,209.385
s3971,481.6159
s39710,397.7164
s39711,238.8998
s39712,486.5662
s39713,357.0027
s39714,382.417
s39715,309.5578
s39716,317.7306
s39717,442.8168
s39718,457.4433
s39719,311.8664
s3972,154.9777
s39720,258.0622
s39721,347.1138
s39722,148.5997
s39723,479.7618
s39724,74.80947
s39725,111.6489
s39726,255.3392
s39727,215.7613
s39728,475.926
s39729,259.9021
s3973,266.3182
s39730,333.5235
s39731,60.50438
s39732,491.8182
s39733,247.0813
s39734,481.6591
s39735,336.8551
s39736,372.2508
s39737,71.44864
s39738,449.3963
s39739,285.8894
s3974,319.7849
s39740,265.9768
s39741,186.381
s39742,133.6296
s39743,145.4727
s39744,455.1645
s39745,460.7054
s39746,58.28862
s39747,450.3769
s39748,417.4358
s39749,276.1626
s3975,370.5133
s39750,405.1606
s39751,279.1464
s39752,202.2662
s39753,220.2047
s39754,341.5157
s39755,387.4337
s39756,288.6846
s39757,348.1796
s39758,225.8443
s39759,119.7884
s3976,467.9984
s39760,159.1592
s39761,133.2891
s39762,146.8173
s39763,136.2964
s39764,459.7396
s39765,141.7746
s39766,481.5448
s39767,444.6171
s39768,81.55696
s39769,366.7089
s3977,247.4987
s39770,61.74422
s39771,64.97882
s39772,406.2768
s39773,109.0624
s39774,401.9917
s39775,414.5912
s39776,408.4498
s39777,84.74363
s39778,246.6549
s39779,383.5245
s3978,121.4254
s39780,311.4477
s39781,132.4412
s39782,123.422
s39783,490.8097
s39784,458.3725
s39785,251.2989
s39786,340.859
s39787,265.0539
s39788,226.1536
s39789,387.7808
s3979,465.8118
s39790,216.6489
s39791,341.018
s39792,261.0871
s39793,117.5376
s39794,404.7893
s39795,321.9535
s39796,129.2131
s39797,83.20755
s39798,479.4285
s39799,418.8858
s398,492.4262
s3980,273.6722
s39800,344.6561
s39801,319.6561
s39802,199.9712
s39803,134.2165
s39804,206.0036
s39805,287.4271
s39806,424.3695
s39807,469.3696
s39808,350.2481
s39809,403.1809
s3981,128.6025
s39810,349.1975
s39811,112.0092
s39812,486.0273
s39813,265.2015
s39814,418.5353
s39815,488.9136
s39816,298.2837
s39817,248.4638
s39818,305.8269
s39819,250.4275
s3982,346.3928
s39820,220.7003
s39821,452.3087
s39822,389.062
s39823,278.4961
s39824,424.7061
s39825,317.8741
s39826,410.7241
s39827,300.5271
s39828,242.3281
s39829,126.8462
s3983,67.23785
s39830,135.5623
s39831,286.1386
s39832,315.1789
s39833,220.235
s39834,134.3403
s39835,319.1692
s39836,390.9078
s39837,352.8489
s39838,300.6763
s39839,466.5974
s3984,237.4998
s39840,372.8451
s39841,386.3132
s39842,345.9711
s39843,383.3033
s39844,448.3598
s39845,284.4378
s39846,446.8003
s39847,182.0717
s39848,80.80141
s39849,200.1042
s3985,482.3028
s39850,267.0604
s39851,269.9569
s39852,370.5862
s39853,132.7717
s39854,477.0584
s39855,409.8943
s39856,197.4873
s39857,114.3271
s39858,468.5949
s39859,63.71627
s3986,369.3387
s39860,163.109
s39861,407.9021
s39862,180.1279
s39863,180.8937
s39864,483.0965
s39865,209.8911
s39866,466.8645
s39867,494.4322
s39868,344.8335
s39869,358.5091
s3987,66.88811
s39870,261.3057
s39871,223.5201
s39872,148.727
